OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
1120,261635003001004,5,11,1519713.79492188,5940.22112004524
1121,261635014004016,0,1,96872.0986328125,1566.00509724418
1122,261635136002010,1,5,481774.644775391,3530.5800358211
1123,261635323001005,0,1,344561.058837891,2570.79519520173
1124,261635312003032,0,0,29662.6872558594,909.832588674439
1125,261635114001035,1,0,232751.818115234,2286.75258783985
1126,261635112002001,1,3,286792.227783203,2508.71971595426
1127,261635341001005,1,4,331487.418457031,2872.62460177595
1128,261635305003005,2,5,320584.682861328,2820.24583222582
1129,261635305002011,0,1,206740.714355469,1869.36044090435
1130,261635305002002,2,3,403186.837646484,2962.87839575447
1131,261635305002007,2,6,352919.424072266,2881.83990442029
1132,261635263001017,0,0,62393.9426269531,2010.7895618023
1133,261635258001006,1,4,299180.248046875,2526.30914126388
1134,261635258002000,0,0,102029.389160156,2473.24540878585
1135,261635264001000,1,1,131033.238769531,1461.712060886
1136,261635258002022,1,2,210166.22265625,1960.92227746359
1137,261635258002019,1,4,148325.864746094,1642.31894224977
1138,261635257003000,3,0,146688.446044922,1596.38626202085
1139,261635240001009,4,8,355851.883056641,2762.69689081098
1140,261635223002025,0,1,11144.76953125,440.323238733596
1141,261635003002008,3,5,209152.591796875,1950.58969657015
1142,261635006004009,1,0,177646.326171875,1846.02087918238
1143,261635352003004,4,1,339031.202148438,2929.53191230067
1144,261635352003009,3,5,359555.525390625,2965.28877429477
1145,261635353001006,0,3,298101.052246094,2469.65549792251
1146,261635352002006,1,6,285432.622314453,2397.29310028251
1147,261635352001019,2,1,229404.933349609,2055.37632730285
1148,261635352001020,2,0,241182.876464844,2088.66072572618
1149,261635455002004,0,3,289464.143066406,2403.57541777109
1150,261635342001028,0,0,432651.734130859,2938.73519662866
1151,261635255001018,0,2,183025.565185547,1908.79129940749
1152,261635255001021,0,0,123383.244140625,1454.29348090627
1153,261635213001036,1,0,160880.366943359,1731.93722118709
1154,261635213001053,2,0,177737.883789063,1881.07148443607
1155,261635231001042,0,0,142862.679931641,1618.61671679412
1156,261635231001045,1,1,202237.887451172,1870.34531773279
1157,261635232001013,0,0,25089.5537109375,929.029300216022
1158,261635233002001,0,11,363865.305175781,2730.98916990327
1159,261635240002005,1,0,197694.693359375,2010.58828288587
1160,261635238001001,3,5,1249843.56713867,4694.39837445353
1161,261635238001005,0,1,179131.087402344,1727.90937937718
1162,261635238001006,0,1,169364.30078125,1685.69468421412
1163,261635238002001,0,0,202386.890625,1831.30630693868
1164,261635238002006,0,1,210447.674804688,1858.46015067439
1165,261635238002004,1,2,236786.318603516,2043.44184009035
1166,261635238004004,3,3,520184.671386719,3566.6244365717
1167,261635238004009,0,1,288551.118408203,2232.67336047136
1168,261635250003026,0,3,362098.487792969,2624.52537641297
1169,261635249001057,0,0,126925.001220703,2028.70850290355
1170,261635249002051,0,0,4121875.8059082,11174.1831076494
