X,Y,OBJECTID,PARCEL_ID,addcombo,PROP_CITY_NM,PROP_STATE,PROP_ZIP_CD,FINAL_BID_AMT
13435395.033136487007141,308237.368110239505768,1169,22069129.,6701 RUTLAND,DETROIT,MI,48228,11100
13435072.502624675631523,321119.140748038887978,1170,22068676-7,12056 RUTLAND,DETROIT,MI,48227,
13435421.612204730510712,320628.89763779938221,1171,22067631.,11702 MEMORIAL,DETROIT,MI,48227,
13436489.696522310376167,321768.51771654188633,1172,22062135.,12201 ASBURY PARK,DETROIT,MI,48227,
13431023.167650923132896,306844.282152235507965,1173,22088015.,6318 GRANDVILLE,DETROIT,MI,48228,
13431324.624671921133995,307441.367125988006592,1174,22086865.,6434 PIEDMONT,DETROIT,MI,48228,
13435060.159120738506317,308328.701443567872047,1175,22070860.,6725 LONGACRE,DETROIT,MI,48228,
13436641.668635174632072,309873.714566931128502,1176,22064630.,7252 GRANDMONT,DETROIT,MI,48228,13000
13435429.005905508995056,307436.857939630746841,1177,22069142.006,6409 RUTLAND,DETROIT,MI,48228,
13432075.191601052880287,305617.634514436125755,1178,22084125.,6030 ARTESIAN,DETROIT,MI,48228,9400
13432076.791338577866554,305573.672572180628777,1179,22084124.,6020 ARTESIAN,DETROIT,MI,48228,
13433213.77755905687809,304595.131561681628227,1180,22079482.,5665 FAUST,DETROIT,MI,48228,
13432857.471128612756729,305783.200131237506866,1181,22080788.,6059 GREENVIEW,DETROIT,MI,48228,9100
13431117.404855638742447,334959.807086616754532,1182,22083577.,16777 STAHELIN,DETROIT,MI,48219,
13432627.054133862257004,320516.734908133745193,1183,22079213.,11703 FAUST,DETROIT,MI,48228,
13434901.223425194621086,308745.105643048882484,1184,22070905.,6806 ARCHDALE,DETROIT,MI,48228,
13436701.708661422133446,308772.191601052880287,1185,22063105.,6801 WOODMONT,DETROIT,MI,48228,13000
13431602.156167984008789,308567.483267709612846,1186,22085728.,6792 WARWICK,DETROIT,MI,48228,
13432957.604658797383308,316155.208989500999451,1187,22003412.,18438 CATHEDRAL,DETROIT,MI,48228,
13468689.480643048882484,318617.353674545884132,1188,08005616.,7450 KIPLING ST,DETROIT,MI,48206,5300
13429313.150590553879738,328113.017388448119164,1189,22091256.,14575 MINOCK,DETROIT,MI,48223,
13434583.020013123750687,308207.096128612756729,1190,22072751.,6700 SOUTHFIELD,DETROIT,MI,48228,
13434910.770669296383858,308500.233923882246017,1191,22072203.,6761 ARCHDALE,DETROIT,MI,48228,9200
13435548.988188982009888,309118.970472440123558,1192,22068520.,6878 RUTLAND,DETROIT,MI,48228,
13436721.051837265491486,308352.553477689623833,1193,22063117.,6717 WOODMONT,DETROIT,MI,48228,15000
13433369.011154860258102,305797.383858263492584,1194,22078310.,6056 FAUST,DETROIT,MI,48228,
13436213.016076117753983,320832.163713917136192,1195,22062953.,11737 WOODMONT,DETROIT,MI,48227,
13434770.572506561875343,320567.718175858259201,1196,22070352.,11698 LONGACRE,DETROIT,MI,48227,
13436230.904199481010437,320272.925524935126305,1197,22062969.,11629 WOODMONT,DETROIT,MI,48227,
13436346.926509186625481,321973.39763779938221,1198,22062629.,12244 WOODMONT,DETROIT,MI,48227,
13436365.893700793385506,321530.658136487007141,1199,22062618.,12122 WOODMONT,DETROIT,MI,48227,
13436372.278871387243271,321390.723097115755081,1200,22062614.,12094 WOODMONT,DETROIT,MI,48227,
13435788.95833332836628,322965.183070868253708,1201,22065022.,12629 GRANDMONT,DETROIT,MI,48227,11500
13434633.397309705615044,317486.130905508995056,1202,22004332-3,17624 CHICAGO,DETROIT,MI,48228,
13434724.903871387243271,317489.30085301399231,1203,22004336-8,17610 CHICAGO,DETROIT,MI,,
13468440.562007874250412,316925.64829395711422,1204,08007626.,1855 FERRY PARK,DETROIT,MI,48208,9122
13429104.992782145738602,340246.612532809376717,1205,22091001.,18946 EDINBOROUGH,DETROIT,MI,48219,5700
13431889.037729665637016,318886.604330703616142,1206,22082967.,10036 STAHELIN,DETROIT,MI,48228,
13432452.210301831364632,312797.647965878248215,1207,22080984-5,8212 BRACE,DETROIT,MI,48228,
13430757.336614176630974,309040.806102365255356,1208,22089016.,6895 GRANDVILLE,DETROIT,MI,48228,
13432415.05577427148819,325001.269028872251511,1209,22079162.,13627 FAUST,DETROIT,MI,48223,
13431918.933070868253708,318025.103346452116966,1210,22082945.,9640 STAHELIN,DETROIT,MI,48228,
13468421.745406821370125,318439.114173233509064,1211,08005671.,7450 WOODROW WILSON,DETROIT,MI,48206,6500
13433701.924868762493134,316186.795275583863258,1212,22003426.,18220 CATHEDRAL,DETROIT,MI,48228,
13432839.979658797383308,320140.18077427148819,1213,22078582.,11624 FAUST,DETROIT,MI,48228,
13432653.023950129747391,324475.215551182627678,1214,22078626.,13516 FAUST,DETROIT,MI,48223,
13431809.180446192622185,321107.691272959113121,1215,22082997.,12074 STAHELIN,DETROIT,MI,48223,
13431735.747703418135643,317707.36023622751236,1216,22083828.,9575 STAHELIN,DETROIT,MI,48228,
13428065.580052495002747,337662.548884510993958,1217,22095776.,17616 EVERGREEN,DETROIT,MI,48219,
13428701.492454066872597,336672.706692919135094,1218,22093116.,17346 WESTMORELAND,DETROIT,MI,48219,30000
13430955.401574805378914,308486.409776896238327,1219,22088060.,6780 GRANDVILLE,DETROIT,MI,48228,
13431169.063976377248764,306776.91240157186985,1220,22087953.,6301 PIEDMONT,DETROIT,MI,48228,
13429386.892060369253159,314805.758858263492584,1221,22093711.,8832 PLAINVIEW,DETROIT,MI,48228,
13429698.663057744503021,315199.970800518989563,1222,22092286.,8910 AUBURN,DETROIT,MI,48228,
13429548.393700793385506,327300.375656172633171,1223,22090814-5,14386 MINOCK,DETROIT,MI,48223,
13429875.966535434126854,340806.455052495002747,1224,22016449-53,19201 W SEVEN MILE,DETROIT,MI,48219,
13429436.035761147737503,333682.224737539887428,1225,22089922.,16503 HUNTINGTON,DETROIT,MI,48219,55600
13433100.012139111757278,324566.453412070870399,1226,22077101.,13531 ROSEMONT,DETROIT,MI,48223,4900
13433132.679461941123009,327992.5,1227,22076421.,14520 ROSEMONT,DETROIT,MI,48223,31000
13432462.297900259494781,315700.122047245502472,1228,22080564.,9069 GREENVIEW,DETROIT,MI,48228,
13432463.382874011993408,315660.145669296383858,1229,22080565-6,9063 GREENVIEW,DETROIT,MI,48228,
13431660.559055119752884,315804.608595803380013,1230,22084356.,9092 ARTESIAN,DETROIT,MI,48228,
13431872.971784770488739,313957.256233602762222,1231,22083900.,8515 STAHELIN,DETROIT,MI,48228,
13432472.669619426131248,315380.270997375249863,1232,22080573.,9001 GREENVIEW,DETROIT,MI,48228,
13433216.68503937125206,313013.581364825367928,1233,22078133.,8251 PENROD,DETROIT,MI,48228,
13429353.581364825367928,342062.381561681628227,1234,22089666.,19366 HUNTINGTON,DETROIT,MI,48219,
13431131.528871387243271,343701.534120738506317,1235,22018166-7,18640 PEMBROKE,DETROIT,MI,48219,
13426628.834317579865456,325676.965551182627678,1236,22105151.,14036 BRAILE,DETROIT,MI,48223,
13426633.149278208613396,325575.101377949118614,1237,22105148.,14014 BRAILE,DETROIT,MI,48223,
13427737.914370074868202,326931.673884510993958,1238,22100118.,14330 KENTFIELD,DETROIT,MI,48223,
13426062.50918635725975,327995.082349076867104,1239,22107006.,14581 PIERSON,DETROIT,MI,48223,
13426705.71259842813015,323633.853018373250961,1240,22105100-3,12868 BRAILE,DETROIT,MI,48223,
13426695.08759842813015,316295.189304456114769,1241,22106258.,9264 PIERSON,DETROIT,MI,48228,
13426700.077755898237228,316160.307742789387703,1242,22106254.,9246 PIERSON,DETROIT,MI,48228,
13426813.043635174632072,313083.962926506996155,1243,22106183.,8308 PIERSON,DETROIT,MI,48228,
13429351.356955379247665,315964.967191606760025,1244,22093741.,9206 PLAINVIEW,DETROIT,MI,48228,
13429383.059383198618889,314945.708661422133446,1245,22093715.,8862 PLAINVIEW AVE,DETROIT,MI,48228,
13429782.15255905687809,317516.168307080864906,1246,22091421.,9551 MINOCK,DETROIT,MI,48228,
13430220.015419945120811,313781.531167984008789,1247,22090178.,8491 WESTWOOD,DETROIT,MI,48228,
13430253.065616801381111,312971.218175858259201,1248,22090199.,8261 WESTWOOD,DETROIT,MI,48228,
13429296.270669296383858,312374.321194231510162,1249,22094746.,8075 PLAINVIEW,DETROIT,MI,48228,
13429625.11023622751236,312244.919947504997253,1250,22092915.,8047 AUBURN,DETROIT,MI,48228,
13428063.75492125749588,337702.530839890241623,1251,22095777.,17624 EVERGREEN,DETROIT,MI,48219,
13429498.73523622751236,339916.822506561875343,1252,22015749.,19344 MARGARETA,DETROIT,MI,48219,
13428142.288057744503021,336284.141404196619987,1253,22095731-2,17230 EVERGREEN,DETROIT,MI,48219,5100
13429231.581036746501923,340154.706364825367928,1254,22089796.,18929 HUNTINGTON,DETROIT,MI,48219,
13429233.243110239505768,340114.721784770488739,1255,22089797.,18919 HUNTINGTON,DETROIT,MI,48219,
13429236.910433068871498,340034.857939630746841,1256,22089799.,18901 HUNTINGTON,DETROIT,MI,48219,
13428116.105314955115318,338995.067913383245468,1257,22094316.,18401 PLAINVIEW,DETROIT,MI,48219,
13428221.489829391241074,340549.186679795384407,1258,22094118.,19016 PLAINVIEW,DETROIT,MI,48219,
13429333.115485563874245,308220.789698168635368,1259,22094984.,6740 EVERGREEN,DETROIT,MI,48228,
13428639.683398947119713,340469.614173233509064,1260,22091951.,18997 ANNCHESTER,DETROIT,MI,48219,
13432611.627624675631523,342394.663713917136192,1261,22075402.,19403 ASHTON,DETROIT,MI,48219,
13431931.371719166636467,339566.08825458586216,1262,22078781.,18482 FAUST,DETROIT,MI,48219,10000
13430665.270341202616692,341055.554133862257004,1263,22017001-3,18928 W SEVEN MILE,DETROIT,MI,48219,4500
13431092.558070868253708,343504.281824141740799,1264,22017845.,18651 PEMBROKE,DETROIT,MI,48219,
13432659.811679795384407,341408.154855638742447,1265,22075423.,19169 ASHTON,DETROIT,MI,48219,
13431143.645013123750687,343244.987532809376717,1266,22081583.,19754 AVON,DETROIT,MI,48219,
13429837.053149610757828,315447.385170608758926,1267,22091466-7,9035 MINOCK,DETROIT,MI,48228,
13429091.220144361257553,318425.664698168635368,1268,22094619.,9959 PLAINVIEW,DETROIT,MI,48228,
13429628.345472440123558,325634.220800518989563,1269,22090769.,14000 MINOCK,DETROIT,MI,48223,
13432104.706692919135094,343332.234908133745193,1270,22082217.,19764 GLASTONBURY,DETROIT,MI,48219,
13427447.270013123750687,326942.721456691622734,1271,22101200.,14334 STOUT,DETROIT,MI,48223,
13431993.623687669634819,341417.292650923132896,1272,22082365.,19177 GLASTONBURY,DETROIT,MI,48219,
13432721.15748031437397,343557.246391072869301,1273,22017816.,18145 PEMBROKE,DETROIT,MI,48219,
13430701.882217854261398,340065.426509186625481,1274,22084816.,18644 SUNDERLAND RD,DETROIT,MI,48219,
13429616.516076117753983,312452.202755898237228,1275,22092910.,8089 AUBURN,DETROIT,MI,48228,
13427427.524934381246567,323536.988517060875893,1276,22101925.,12845 STOUT,DETROIT,MI,48223,
13428141.237204730510712,312830.026246726512909,1277,22100986.006,8248 STOUT,DETROIT,MI,48228,
13428827.921916,312303.032152235507965,1278,22097377.,8064 VAUGHAN,DETROIT,MI,48228,
13428753.454724416136742,313816.535761147737503,1279,22097416.,8508 VAUGHAN,DETROIT,MI,48228,
13428756.609908133745193,313736.570538058876991,1280,22097414.,8490 VAUGHAN ST,DETROIT,MI,48228,
13427867.78740157186985,314991.812992125749588,1281,22102050.,8883 STOUT,DETROIT,MI,48228,
13428710.368766397237778,319401.920931756496429,1282,22096715-6,11387 EVERGREEN,DETROIT,MI,48228,
13432708.465551182627678,340677.571522310376167,1283,22075433.,18993 ASHTON,DETROIT,MI,48219,13700
13432031.164370074868202,340372.672900259494781,1284,22082383.,18697 GLASTONBURY,DETROIT,MI,48219,11500
13430901.37007874250412,341194.339566931128502,1285,22083304.,19134 STAHELIN,DETROIT,MI,48219,5100
13430991.802821516990662,342223.319553807377815,1286,22081663.,19379 AVON,DETROIT,MI,48219,
13432577.042650923132896,343108.174540683627129,1287,22075387.,19715 ASHTON,DETROIT,MI,48219,
13429675.448162734508514,308055.020013123750687,1288,22093561.,6700 PLAINVIEW,DETROIT,MI,48228,
13430427.613517060875893,309170.93011811375618,1289,22090278.,6923 WESTWOOD,DETROIT,MI,48228,
13431156.999343827366829,338858.192585304379463,1290,22081730.,18297 AVON,DETROIT,MI,48219,
13431470.129593178629875,307566.628608927130699,1291,22086764.,6459 WARWICK,DETROIT,MI,48228,
13431029.654527559876442,306631.864173233509064,1292,22088011.,6260 GRANDVILLE,DETROIT,MI,48228,
13429482.093503937125206,308295.776574805378914,1293,22094835.,6755 PLAINVIEW,DETROIT,MI,48228,
13431272.923556432127953,308716.638451442122459,1294,22086895.,6822 PIEDMONT,DETROIT,MI,48228,
13430533.997375324368477,306372.107939630746841,1295,22090353.,6229 WESTWOOD,DETROIT,MI,48228,
13431391.913385823369026,309582.69914698600769,1296,22086724.,7229 WARWICK,DETROIT,MI,48228,
13429498.591535434126854,307881.766076117753983,1297,22094845.,6537 PLAINVIEW,DETROIT,MI,48228,
13431629.969816267490387,307972.47244094312191,1298,22085716.,6536 WARWICK,DETROIT,MI,48228,
13429447.770669296383858,305656.716863512992859,1299,22094919.,6050 EVERGREEN,DETROIT,MI,48228,
13429792.826771646738052,308727.650590553879738,1300,22092988.,6839 AUBURN,DETROIT,MI,48228,
13431425.717191606760025,308681.301837265491486,1301,22086738.,6817 WARWICK,DETROIT,MI,48228,8300
13431659.410433068871498,307210.485564306378365,1302,22085697.,6386 WARWICK,DETROIT,MI,48228,
13430173.556758522987366,314876.285761147737503,1303,22090157-8,8843 WESTWOOD,DETROIT,MI,48228,
13430016.953740164637566,320208.054790019989014,1304,22090050.,11661 WESTWOOD,DETROIT,MI,48228,
13429078.885498687624931,319017.308727040886879,1305,22094605.,11311 PLAINVIEW,DETROIT,MI,48228,
13429823.049540683627129,307891.745734915137291,1306,22093010.,6535 AUBURN,DETROIT,MI,48228,
13429661.125656172633171,316985.415354326367378,1307,22092332.,9382 AUBURN,DETROIT,MI,48228,
13429663.212270334362984,316880.41666667163372,1308,22092329.,9362 AUBURN,DETROIT,MI,48228,
13429685.806430444121361,316055.506233602762222,1309,22092308.,9218 AUBURN,DETROIT,MI,48228,
13430282.710301831364632,317926.774606302380562,1310,22089377.,9630 WESTWOOD,DETROIT,MI,48228,14200
13429685.411417320370674,315775.456036746501923,1311,22092301.,9100 AUBURN,DETROIT,MI,48228,
13429612.496391072869301,318389.98523622751236,1312,22092348.,9946 AUBURN,DETROIT,MI,48228,
13429703.216535434126854,314990.085301831364632,1313,22092280.,8868 AUBURN,DETROIT,MI,48228,
13429704.225721791386604,314955.073490813374519,1314,22092279.,8860 AUBURN,DETROIT,MI,48228,
13426518.275918632745743,331118.243438318371773,1315,22104513.,15445 PATTON,DETROIT,MI,48223,
13426520.187992125749588,331075.764435693621635,1316,22104514.,15435 PATTON,DETROIT,MI,48223,
13426525.566272959113121,330955.915682420134544,1317,22104517.,15411 PATTON,DETROIT,MI,48223,
13427644.596456691622734,309775.993110239505768,1318,22103537.,7290 PATTON,DETROIT,MI,48228,9600
13426203.54232282936573,339397.762795269489288,1319,22104129.,18500 PATTON,DETROIT,MI,48219,
13429316.153215229511261,317622.268700793385506,1320,22093776.,9576 PLAINVIEW,DETROIT,MI,48228,
13428970.493766397237778,318670.793963253498077,1321,22095391.,10012 EVERGREEN,DETROIT,MI,48228,
13429323.452755898237228,317422.359908133745193,1322,22093771.,9536 PLAINVIEW,DETROIT,MI,48228,
13429533.290682420134544,311075.825459316372871,1323,22093629.,7678 PLAINVIEW,DETROIT,MI,48228,
13429852.416994750499725,311548.565944880247116,1324,22092219.,7768 AUBURN,DETROIT,MI,48228,
13430054.431758522987366,309951.347112864255905,1325,22091576.,7311 MINOCK,DETROIT,MI,48228,7700
13426952.14763779938221,312929.413057744503021,1326,22106023.,8279 BRAILE,DETROIT,MI,48228,
13428985.596784770488739,317852.025262460112572,1327,22095358-9,9626 EVERGREEN,DETROIT,MI,48228,
13429389.571194231510162,319222.46751968562603,1328,22092779.,11351 AUBURN,DETROIT,MI,48228,7300
13429493.287073493003845,315969.438976377248764,1329,22092827.,9207 AUBURN,DETROIT,MI,48228,
13430641.141732290387154,311489.657808393239975,1330,22088974.,7753 GRANDVILLE,DETROIT,MI,48228,
13430999.01410761475563,311088.335301831364632,1331,22087849.,7667 PIEDMONT,DETROIT,MI,48228,
13430215.34744094312191,313901.388451442122459,1332,22090174.,8515 WESTWOOD,DETROIT,MI,48228,
13429261.781167984008789,313185.943569555878639,1333,22094725.,8311 PLAINVIEW,DETROIT,MI,48228,
13429263.538057744503021,313151.024606302380562,1334,22094726.,8303 PLAINVIEW,DETROIT,MI,48228,
13428998.795603677630424,321138.296259835362434,1335,22094564.,12101 PLAINVIEW,DETROIT,MI,48228,
13428774.562664046883583,313291.964238852262497,1336,22097401.,8400 VAUGHAN,DETROIT,MI,48228,
13430865.261482939124107,314048.086942255496979,1337,22087787.,8609 PIEDMONT,DETROIT,MI,48228,
13429572.904527559876442,310175.362860888242722,1338,22093612.,7358 PLAINVIEW,DETROIT,MI,48228,
13429857.962926506996155,311408.718832015991211,1339,22092215.,7740 AUBURN,DETROIT,MI,48228,
13431514.939632549881935,314034.534448817372322,1340,22085424.,8603 ARTESIAN,DETROIT,MI,48228,
13429887.534776896238327,310488.846456691622734,1341,22092197-8,7418 AUBURN,DETROIT,MI,48228,
13431560.203412070870399,313046.140091866254807,1342,22085446.,8267 ARTESIAN ST,DETROIT,MI,48228,
13429406.88418635725975,314125.515748038887978,1343,22093701.,8636 PLAINVIEW,DETROIT,MI,48228,
13430248.788057744503021,309781.144028872251511,1344,22090496.,7276 MINOCK,DETROIT,MI,48228,
13429402.657152235507965,309857.132874011993408,1345,22094800.,7295 PLAINVIEW,DETROIT,MI,48228,
13429471.575131237506866,312696.822506561875343,1346,22093664.,8210 PLAINVIEW,DETROIT,MI,48228,
13429182.068241477012634,321142.482611551880836,1347,22093826.,12100 PLAINVIEW,DETROIT,MI,48228,
13426871.523622050881386,329642.854658797383308,1348,22103130.,15065 FIELDING,DETROIT,MI,48223,
13428237.017388448119164,313833.145669296383858,1349,22099945.010,8515 HEYDEN,DETROIT,MI,48228,
13423463.031496062874794,331852.998359575867653,1350,22112662.,15758 GREYDALE,DETROIT,MI,48223,
13424311.294619426131248,330598.664698168635368,1351,22110942.,15359 BENTLER,DETROIT,MI,48223,
13427148.517060369253159,336100.850065618753433,1352,22100628.,17211 KENTFIELD,DETROIT,MI,48219,
13427927.365485563874245,336816.197506561875343,1353,22096211.,17383 EVERGREEN,DETROIT,MI,48219,
13426155.64337269961834,332444.145013123750687,1354,22105656.,15851 BRAILE,DETROIT,MI,48219,
13429485.043963253498077,312449.589566931128502,1355,22093659.,8090 PLAINVIEW,DETROIT,MI,48228,
13429511.95308399200439,311600.308070868253708,1356,22093644.,7782 PLAINVIEW,DETROIT,MI,48228,
13425324.23523622751236,322908.847112864255905,1357,22109546.,12687 BLACKSTONE,DETROIT,MI,48223,
13426955.961286082863808,324781.947178483009338,1358,22103819.002L,13620 PATTON,DETROIT,MI,48223,
13429811.584973752498627,324524.435695543885231,1359,22090021-2,13553 WESTWOOD,DETROIT,MI,48223,
13429007.252952754497528,307830.126640424132347,1360,22097278.,6530 VAUGHAN,DETROIT,MI,48228,
13429010.020341202616692,307760.202755898237228,1361,22097276.,6516 VAUGHAN,DETROIT,MI,48228,
13426472.104002624750137,343165.276574805378914,1362,22101541.,19783 STOUT,DETROIT,MI,48219,
13427315.00492125749588,325076.239501312375069,1363,22009509.,20436 SCHOOLCRAFT,DETROIT,MI,48223,3400
13428810.323162734508514,312673.616797894239426,1364,22097385.,8210 VAUGHAN,DETROIT,MI,48228,
13426958.120734915137291,312769.624671921133995,1365,22106028.,8245 BRAILE,DETROIT,MI,48228,
13427281.797244101762772,312900.954396322369576,1366,22104859-60,8269 PATTON,DETROIT,MI,48228,
13429402.114501312375069,326359.148950129747391,1367,22091296.,14179 MINOCK,DETROIT,MI,48223,
13429797.580708667635918,324864.111876636743546,1368,22090003-6,13617 WESTWOOD,DETROIT,MI,,
13428924.056758522987366,326601.678805768489838,1369,22093881-2,14232 PLAINVIEW,DETROIT,MI,48223,
13429215.208661422133446,320253.369750648736954,1370,22093805.,11676 PLAINVIEW,DETROIT,MI,48228,
13430278.805446192622185,325483.403871387243271,1371,22088315.,13966 GRANDVILLE,DETROIT,MI,48223,
13429488.542979,324488.153215229511261,1372,22091339.,13549 MINOCK,DETROIT,MI,48223,
13429777.483923882246017,325504.823162734508514,1373,22089995.,13973 WESTWOOD,DETROIT,MI,48223,
13429885.040682420134544,327197.135170608758926,1374,22089485.,14366 WESTWOOD,DETROIT,MI,48223,
13426083.445209980010986,323591.707349076867104,1375,22107480-1,12864 BURT RD,DETROIT,MI,48223,
13429668.178805768489838,324708.166010499000549,1376,22090752.,13590 MINOCK,DETROIT,MI,48223,
13429356.194553807377815,327346.401574805378914,1377,22091269.,14399 MINOCK,DETROIT,MI,48223,
13428664.775590553879738,325501.525262460112572,1378,22095507-8,13984 EVERGREEN,DETROIT,MI,48223,
13429570.040354326367378,327609.380577430129051,1379,22009894-5,19437 LYNDON,DETROIT,MI,48223,
13426607.001968502998352,329367.818241477012634,1380,22125761.,10834 W OUTER DRIVE,DETROIT,MI,48223,
13426933.854658797383308,328271.96259842813015,1381,22103157.,14629 FIELDING,DETROIT,MI,48223,
13426157.061679795384407,325420.434055119752884,1382,22107050.,13987 PIERSON,DETROIT,MI,48223,
13425914.266404196619987,328144.219488188624382,1383,22107619.,14610 BURT RD,DETROIT,MI,48223,
13426377.806758522987366,324306.257217854261398,1384,22106365.,13536 PIERSON,DETROIT,MI,48223,
13426278.973097115755081,326780.677821516990662,1385,22106421-2,14310 PIERSON,DETROIT,MI,48223,
13427325.398950129747391,325966.155839890241623,1386,22101871.,14117 STOUT,DETROIT,MI,48223,
13427776.351049870252609,325916.802165359258652,1387,22100091.,14102 KENTFIELD,DETROIT,MI,48223,
13428332.170275583863258,325783.792979001998901,1388,22097666.,14044 VAUGHAN,DETROIT,MI,48223,
13428009.834645673632622,320516.661417320370674,1389,22099870.,11739 HEYDEN,DETROIT,MI,48228,8600
13426831.006561681628227,335929.884514436125755,1390,22101662.,17181 STOUT,DETROIT,MI,48219,
13426162.463910758495331,313101.07414698600769,1391,22108279.,8316 TRINITY,DETROIT,MI,48228,
13426167.896325454115868,312981.299868762493134,1392,22108276.,8294 TRINITY,DETROIT,MI,48228,
13427818.81003937125206,324791.207349076867104,1393,22100070-1,13618 KENTFIELD,DETROIT,MI,48223,
13426437.45308399200439,326270.722769021987915,1394,22105789.,14185 BRAILE,DETROIT,MI,48223,
13427170.144685044884682,316198.68011811375618,1395,22104781-2,9249 PATTON,DETROIT,MI,48228,8300
13427814.246391072869301,312763.992782145738602,1396,22102263.,8240 FIELDING,DETROIT,MI,48228,
13428940.512139111757278,309488.717847764492035,1397,22097314.,7226 VAUGHAN,DETROIT,MI,48228,
13426291.535433068871498,313276.394028872251511,1398,22108223.,8421 BURT RD,DETROIT,MI,48228,
13427568.938976377248764,314139.06496062874794,1399,22103411.,8655 FIELDING,DETROIT,MI,48228,
13426312.152887135744095,312786.328412070870399,1400,22108234.,8255 BURT RD,DETROIT,MI,48228,
13427959.149606302380562,312516.807086616754532,1401,22102106.,8115 STOUT,DETROIT,MI,48228,
13426529.83825458586216,315579.296587929129601,1402,22107200-1,9087 PIERSON,DETROIT,MI,48228,
13427636.073490813374519,312503.043963253498077,1403,22103452.,8113 FIELDING,DETROIT,MI,48228,
13428628.641076117753983,312495.059383198618889,1404,22098590.019,8105 VAUGHAN,DETROIT,MI,48228,
13428634.029527559876442,312382.663057744503021,1405,22098590.022,8083 VAUGHAN,DETROIT,MI,48228,
13426778.848425194621086,313864.899934381246567,1406,22106202.,8600 PIERSON,DETROIT,MI,48228,
13427945.557742789387703,312849.151246726512909,1407,22102099.,8253 STOUT,DETROIT,MI,48228,
13427952.300524935126305,312689.294947504997253,1408,22102103.,8221 STOUT,DETROIT,MI,48228,
13428426.086614176630974,313799.801181107759476,1409,22098884.,8508 HEYDEN,DETROIT,MI,48228,
13426546.341207355260849,315262.247375324368477,1410,22107209.,9023 PIERSON,DETROIT,MI,48228,
13426548.798556432127953,315217.304790019989014,1411,22107210.,9015 PIERSON,DETROIT,MI,48228,
13427461.582349076867104,313366.466863512992859,1412,22103625.,8426 PATTON,DETROIT,MI,48228,
13428436.862532809376717,313520.016732290387154,1413,22098876.,8452 HEYDEN,DETROIT,MI,48228,
13428438.614829391241074,313480.034120738506317,1414,22098875.,8444 HEYDEN,DETROIT,MI,48228,
13426670.155511811375618,316918.881561681628227,1415,22106275.,9386 PIERSON,DETROIT,MI,48228,
13427164.484251961112022,312436.312992125749588,1416,22104964.006L,8100 BRAILE,DETROIT,MI,48228,
13428511.929790019989014,321246.576771646738052,1417,22097572.,12126 VAUGHAN,DETROIT,MI,48228,6900
13428491.100721791386604,316250.311679795384407,1418,22098519-20,9251 VAUGHAN ST,DETROIT,MI,48228,
13428494.22670604288578,316077.861548557877541,1419,22098525.,9225 VAUGHAN,DETROIT,MI,48228,
13427635.780839890241623,321647.992782145738602,1420,22101956.,12243 STOUT,DETROIT,MI,48228,
13428311.236548557877541,321083.923556432127953,1421,22098473.,12095 VAUGHAN,DETROIT,MI,48228,
13426059.348425194621086,324309.209973752498627,1422,22107513-4,13540 BURT RD,DETROIT,MI,48223,
13428050.072834640741348,315541.637139111757278,1423,22101009.,9066 STOUT,DETROIT,MI,48228,
13428702.084973752498627,315344.550524935126305,1424,22097446.,9020 VAUGHAN,DETROIT,MI,48228,
13423288.465223103761673,344903.575787395238876,1425,22111489.,20275 CHAPEL,DETROIT,MI,48219,
13425919.707349076867104,341136.438320204615593,1426,22105419.,19168 BRAILE,DETROIT,MI,48219,5400
13426495.40255905687809,342623.960958003997803,1427,22101557.,19507 STOUT,DETROIT,MI,48219,
13426497.075131237506866,342581.480643048882484,1428,22101558.,19499 STOUT,DETROIT,MI,48219,
13425893.751640424132347,338806.718832015991211,1429,22106635.002L,20701 PICKFORD,DETROIT,MI,48219,
13427651.202755898237228,321159.554461941123009,1430,22101968.,12115 STOUT,DETROIT,MI,48228,
13428183.602690294384956,315561.721128612756729,1431,22099921.,9067 HEYDEN,DETROIT,MI,48228,
13427607.650262460112572,318673.322834640741348,1432,22102363.032,10026 FIELDING,DETROIT,MI,48228,12000
13427858.849081367254257,315332.979658797383308,1433,22102042.,9025 STOUT,DETROIT,MI,48228,
13427859.804461941123009,315293.016404196619987,1434,22102043.,9019 STOUT,DETROIT,MI,48228,
13428516.236220479011536,315158.408792644739151,1435,22098548.,8911 VAUGHAN,DETROIT,MI,48228,
13428038.597112864255905,315956.027887135744095,1436,22101019.,9210 STOUT,DETROIT,MI,48228,
13428382.387139111757278,319468.892388448119164,1437,22098501.003,11405 VAUGHAN,DETROIT,MI,48228,8200
13427828.872375324368477,321609.835301831364632,1438,22101088.,12234 STOUT,DETROIT,MI,48228,
13423133.050524935126305,336726.950131237506866,1439,22014368.,21653 SANTA CLARA,DETROIT,MI,48219,
13422615.068897634744644,342382.260170608758926,1440,22113480-1,19492 LAHSER,DETROIT,MI,48219,6100
13426800.956692919135094,340205.542650923132896,1441,22101445.004,18960 STOUT,DETROIT,MI,48219,
13426231.198490813374519,342511.323490813374519,1442,22102863.,19487 FIELDING,DETROIT,MI,48219,
13426656.688648298382759,339382.27329395711422,1443,22101588.,18491 STOUT,DETROIT,MI,48219,
